                 l            r(l,1)            r(l,2)            r(l,3)                Vp
    1.794000000E+03    7.364362478E+01    6.783009171E+01    2.972162724E+02    1.384259482E-14
    1.795000000E+03    4.379318953E+01    3.784341039E-01    7.666311860E+01    7.030335331E-03
    1.796000000E+03    4.647710323E+01    7.388504744E+01    3.896740675E+02    8.586838667E-24
    1.797000000E+03    7.782901525E+01    6.600758433E+01    3.478901863E+02    2.151466398E-19
    1.798000000E+03    2.671804726E+01    4.000973403E+01    3.751598895E+01    1.821969990E+00
    1.799000000E+03    6.381142139E+01    4.916935265E+01    3.819855452E+02    6.954044257E-23
    1.800000000E+03    6.154887080E+01    8.335226774E+01    1.716554880E+02    9.936236085E-06
    1.801000000E+03    9.284690022E+00    6.278671026E+01    2.028455496E+02    6.607396277E-08
    1.802000000E+03    4.876630306E+01    7.022619247E+01    2.813675404E+01    3.221787702E+00
    1.803000000E+03    7.147048116E+01    3.896488547E+01    1.792075753E+02    5.362142081E-06
    1.804000000E+03    7.970482707E+01    2.401855588E+01    1.043657899E+02    1.060300653E-02
    1.805000000E+03    1.214488298E+01    8.497642875E+01    1.894351482E+02    3.072518624E-07
    1.806000000E+03    2.499015778E+01    3.712386489E+01    3.900940657E+02    3.842709369E-24
    1.807000000E+03    8.452485800E+01    3.686810434E+01    9.239357710E+00    6.117139289E+00
    1.808000000E+03    5.034225583E+01    3.613728583E+01    2.468167543E+02    1.991705104E-10
    1.809000000E+03    7.439902425E+01    4.162663519E+01    1.867585778E+02    1.906308922E-06
    1.810000000E+03    2.242133319E+01    9.002175927E+01    2.491103649E+02    3.323008327E-11
    1.811000000E+03    4.997409880E+01    9.526367188E+01    1.220036149E+02    7.720022420E-04
    1.812000000E+03    5.199264288E+01    6.416778266E+00    3.919682264E+02    6.925804156E-25
    1.813000000E+03    8.619943261E+01    1.485168189E+01    1.625883818E+02    1.152490303E-05
    1.814000000E+03    1.124453917E+01    8.320491910E+01    2.684856415E+02    7.923523005E-13
    1.815000000E+03    9.998020530E+01    1.034243703E+01    5.191460252E+01    4.078085463E-03
    1.816000000E+03    5.028160810E+01    4.054782987E+01    2.634062290E+02    1.081598592E-11
    1.817000000E+03    2.333652042E+00    3.026711755E+00    1.836647093E+00    4.610670180E+00
    1.818000000E+03    7.662426829E+01    1.605191976E+01    2.015893221E+02    1.036642291E-07
    1.819000000E+03    5.676619411E+01    5.519957542E+01    2.720006466E+02    2.481197542E-12
    1.820000000E+03    2.496899962E+01    2.355328798E+01    2.004768372E+02    1.563938816E-07
    1.821000000E+03    8.035767674E+01    3.219369948E+01    3.438418865E+02    3.717270742E-19
    1.822000000E+03    1.825773269E+01    3.959845006E+01    3.804756165E+02    3.480249370E-23
    1.823000000E+03    9.307621717E+01    6.441556811E+01    1.182366729E+02    1.498443261E-03
    1.824000000E+03    6.219092011E+01    2.374319881E+01    2.537370622E+01    3.187809880E+00
    1.825000000E+03    9.706338048E+01    4.552407265E+01    2.082617998E+02    1.267447501E-08
    1.826000000E+03    3.136971891E+01    9.402095675E+01    1.895862818E+02    3.008499477E-07
    1.827000000E+03    1.352232248E+01    1.746125668E+01    1.788641095E+02    1.388412247E-06
    1.828000000E+03    9.022395611E+01    4.965099394E+01    2.142553806E+02    1.664240689E-08
    1.829000000E+03    3.196836114E+01    2.474924475E+01    7.679369450E+01    1.329817823E-01
    1.830000000E+03    1.410001069E+01    6.346611977E+01    2.489083052E+02    5.884962427E-11
    1.831000000E+03    8.164716363E+01    5.666561723E+01    3.006141663E+02    5.918171674E-15
    1.832000000E+03    1.764899939E+01    2.363703698E+01    2.442890555E+01    2.328630024E+00
    1.833000000E+03    2.285633683E+01    2.375568449E+01    2.901918411E+02    2.334036256E-14
    1.834000000E+03    5.315597057E+01    7.978824377E+01    2.167269945E+02    2.173499444E-08
    1.835000000E+03    2.251001000E+01    3.314701021E+01    1.064080238E+02    1.153068408E-02
    1.836000000E+03    6.417983174E+01    4.774498641E+01    1.201808333E+02    5.460327236E-03
    1.837000000E+03    5.899422169E+01    1.838191040E+00    7.385480404E+01    1.487180975E-02
    1.838000000E+03    3.573674262E+01    9.282329679E+00    2.883175850E+02    1.985347660E-14
    1.839000000E+03    8.856770000E-02    9.140250087E+01    4.086513519E+01    2.379490139E-02
    1.840000000E+03    3.867708445E+01    4.219174758E+00    6.556748748E+01    6.096843705E-02
    1.841000000E+03    6.210354567E+01    7.699565887E+01    1.497545004E+02    1.770987004E-04
    1.842000000E+03    9.140010476E+01    6.831889153E+01    8.236213923E+01    3.439517046E-02
    1.843000000E+03    6.364195943E+01    4.064591527E+01    3.053840637E+02    2.779695604E-15
    1.844000000E+03    6.684125066E+01    8.999927044E+01    7.931771278E+01    5.242183862E-02
    1.845000000E+03    8.534182906E+01    2.206092626E+01    6.430748701E+01    1.594094451E-01
    1.846000000E+03    6.591373682E+01    2.207353264E+01    9.477897286E+01    3.231730028E-02
    1.847000000E+03    8.268841505E+01    4.422983825E+01    2.871041775E+02    7.838617931E-14
    1.848000000E+03    8.114953041E+01    7.615635395E+01    3.133560181E+02    3.263094976E-16
    1.849000000E+03    7.347062975E+00    7.812374830E+01    2.484778166E+02    2.434345743E-11
    1.850000000E+03    9.717715979E+01    7.859839201E+01    1.656583428E+02    2.692876598E-06
    1.851000000E+03    7.983376980E+01    2.308220565E+01    2.563949347E+02    1.725635473E-11
    1.852000000E+03    7.001654506E+01    8.842381835E+01    4.765943289E+01    4.638318407E-01
    1.853000000E+03    1.528672874E+01    6.423963308E+01    9.984204173E+01    1.564720296E-02
    1.854000000E+03    6.022510529E+01    4.728196263E+01    5.346712470E+01    9.410961854E-01
    1.855000000E+03    2.614131570E+01    2.280201763E+01    2.748714447E+02    5.194531084E-13
    1.856000000E+03    4.747061729E+01    6.751530170E+01    3.466025591E+02    3.517101159E-19
    1.857000000E+03    3.200682104E+01    8.289069533E+01    2.451919019E+01    2.594207789E+00
    1.858000000E+03    6.164309382E+01    5.629466772E+01    3.929056644E+02    4.453368626E-24
    1.859000000E+03    5.814887285E+01    1.391327381E+01    6.891621947E+01    1.605771026E-01
    1.860000000E+03    6.753549725E+00    4.666229188E+01    3.350327015E+02    7.564881228E-19
    1.861000000E+03    1.241917089E+01    3.374810144E+00    2.168822050E+02    1.017774529E-09
    1.862000000E+03    2.064840943E+01    8.539315313E+00    3.692988634E+02    1.271455610E-22
    1.863000000E+03    1.713615060E+01    6.868778914E+00    1.041664958E+02    2.766560990E-03
    1.864000000E+03    8.827590942E+01    5.577360988E+01    3.123858929E+02    3.400693462E-16
    1.865000000E+03    6.067231297E+01    3.333091438E+01    2.293613672E+02    3.451014770E-09
    1.866000000E+03    8.736424446E+01    3.434849679E+01    3.844169140E+02    1.510808996E-23
    1.867000000E+03    7.559694052E+01    5.445479229E+00    2.762314320E+02    1.186085150E-13
    1.868000000E+03    1.721066684E+01    9.901830554E+01    3.201113701E+02    2.551767683E-18
    1.869000000E+03    8.220527172E+01    8.920723796E+01    3.972866058E+02    3.783666258E-25
    1.870000000E+03    8.404183984E+01    6.283843517E+01    2.136815786E+02    2.684069341E-08
    1.871000000E+03    9.440373778E+01    7.762069106E+01    3.054343760E+01    5.670212049E-01
    1.872000000E+03    2.954304218E+01    6.373026967E+01    3.314987183E+02    7.830151529E-18
    1.873000000E+03    3.713637292E+01    8.330901265E+01    1.507584572E+02    1.156695290E-04
    1.874000000E+03    8.418556452E+01    4.325248301E+01    3.062340975E+02    1.469770914E-15
    1.875000000E+03    9.727158546E+01    6.746335626E+01    3.863234758E+02    2.958436787E-24
    1.876000000E+03    1.076393053E+01    9.401254058E+01    9.361726642E+01    4.049516498E-03
    1.877000000E+03    1.725849509E+01    9.714453816E+01    1.841069460E+02    1.874733657E-07
    1.878000000E+03    9.706115723E+01    2.842230797E+01    3.871710062E+02    1.691586048E-24
    1.879000000E+03    2.941652834E+01    8.352439851E+00    8.986479044E+01    1.752341646E-02
    1.880000000E+03    6.436423063E+01    9.658740759E+01    6.829636693E+01    4.133461437E-02
    1.881000000E+03    8.032399416E+01    3.041906953E+01    1.166798234E+02    4.087446420E-03
    1.882000000E+03    2.455434352E+01    2.562103271E+01    2.861315966E+02    6.288692304E-14
    1.883000000E+03    2.558259666E+01    6.144461632E+01    2.922426701E+02    2.905293931E-14
    1.884000000E+03    4.487147182E+00    3.659415543E+01    6.189448237E+01    8.112228992E-02
    1.885000000E+03    5.684741735E+01    6.871527433E+01    4.226759374E+01    1.570689023E+00
    1.886000000E+03    1.705892384E+01    4.436691105E+01    3.834792614E+02    1.608815712E-23
    1.887000000E+03    6.280448437E+01    4.734944701E+01    2.626233578E+02    1.346910325E-11
    1.888000000E+03    6.430351734E+01    2.608241439E+01    2.140259027E+02    3.209800394E-08
    1.889000000E+03    8.339923024E+01    4.436903894E+01    1.296231985E+02    1.210475322E-03
    1.890000000E+03    5.649796128E+01    1.238370091E+01    2.707832098E+02    9.769925015E-13
    1.891000000E+03    6.983249784E+01    6.966738403E+00    9.231905341E+01    1.243323290E-02
    1.892000000E+03    9.587537050E+01    9.157087207E+01    1.982282400E+02    2.307738470E-08
    1.893000000E+03    7.680387497E+01    7.831249833E+01    2.342197418E+02    1.023926947E-09
    1.894000000E+03    5.465663075E+01    4.987359047E+01    4.363806918E+00    8.861154596E+00
    1.895000000E+03    7.978512049E+01    1.988907903E+01    2.611385345E+02    6.458434997E-12
    1.896000000E+03    6.219924092E+01    9.380559921E+01    3.051148176E+02    8.924196074E-16
    1.897000000E+03    8.235155940E+01    7.605125904E+01    1.094465733E+02    6.149462413E-03
    1.898000000E+03    7.132018805E+01    6.321926117E+01    3.578003645E+02    2.430316143E-20
    1.899000000E+03    7.759012580E+01    8.974002004E+01    1.682815075E+02    6.913960254E-06
    1.900000000E+03    4.114945605E+00    2.443576604E+01    6.690729856E+01    4.237443849E-02
    1.901000000E+03    4.528859556E+01    6.679626107E+01    3.818832874E+02    6.622534582E-23
    1.902000000E+03    9.236883521E+01    9.061282277E+01    3.570615292E+02    4.365358543E-21
    1.903000000E+03    5.845062435E-01    7.840908766E+01    2.981377602E+02    2.554166153E-16
    1.904000000E+03    9.828975797E+01    3.968971968E+01    3.349535167E+01    1.651090181E-01
    1.905000000E+03    9.462312460E+01    6.788854599E+01    1.957227111E+02    1.247629205E-07
    1.906000000E+03    4.221193790E+01    2.338879704E+01    2.111112028E+01    3.974748656E+00
    1.907000000E+03    4.052570462E+01    2.555114627E+01    2.188508987E+02    1.425583010E-08
    1.908000000E+03    4.284779131E+01    3.223576248E+01    5.789414644E+01    6.375844407E-01
    1.909000000E+03    4.384405315E+01    9.194779992E+01    1.930034757E+01    2.064176841E+00
    1.910000000E+03    3.409317732E+01    9.163424969E+01    3.374471188E+02    8.264891476E-19
    1.911000000E+03    1.595821977E+01    4.860393703E+01    6.722507477E+01    2.091749418E-01
    1.912000000E+03    3.795777559E+01    2.745819688E+01    2.372373343E+02    7.395357729E-10
    1.913000000E+03    5.230754018E+01    2.081112266E+01    1.431387663E+01    5.329186080E+00
    1.914000000E+03    3.801442087E+01    9.627140760E+01    1.896833062E+02    2.054732093E-07
    1.915000000E+03    2.332154810E+01    9.300346375E+01    3.107523918E+02    1.696519697E-16
    1.916000000E+03    6.816364527E+01    9.455802441E+01    2.623055696E+02    2.847594182E-12
    1.917000000E+03    6.226764321E+01    9.303486943E+01    3.933031857E+01    5.229219875E-01
    1.918000000E+03    7.267361879E+01    1.199971791E+00    1.349371076E+02    4.540469917E-05
    1.919000000E+03    4.330030382E+01    2.117412388E+01    8.886073232E+01    5.444512686E-02
    1.920000000E+03    6.652463675E+01    7.436658144E+01    3.569872141E+02    2.746997946E-20
    1.921000000E+03    6.459680796E+01    7.491781116E+01    2.877582014E+01    2.707263669E+00
    1.922000000E+03    3.709476590E+01    8.332092762E+01    2.695560932E+02    1.953841893E-12
    1.923000000E+03    7.036173344E+01    3.514522016E+01    1.217597723E+02    3.692929662E-03
    1.924000000E+03    2.287244499E+01    6.790072918E+01    1.432464957E+02    3.065793506E-04
    1.925000000E+03    4.904782772E+01    5.678535700E+01    1.514742136E+02    2.166497266E-04
    1.926000000E+03    8.336563706E+01    9.356765747E+01    2.803090811E+01    6.466460635E-01
    1.927000000E+03    2.817218602E+01    9.966821671E+01    2.646949291E+02    1.129678826E-13
    1.928000000E+03    4.568147659E+01    5.985169113E+00    3.260746896E+01    7.023320210E-01
    1.929000000E+03    8.276127577E+01    9.797536135E+01    1.086573005E+02    6.408021303E-04
    1.930000000E+03    2.395265102E+01    2.246765420E+00    5.421534181E+01    5.233401248E-02
    1.931000000E+03    3.378956765E+00    2.685441077E+01    2.990476847E+02    6.120502241E-16
    1.932000000E+03    1.863158643E+01    2.222740054E+01    2.579700232E+02    8.970284331E-12
    1.933000000E+03    8.050941825E+01    2.703200579E+01    8.684456348E+01    4.737173163E-02
    1.934000000E+03    5.674593449E+01    7.941849232E+01    1.779835701E+02    5.367912983E-06
    1.935000000E+03    1.186352596E+01    7.952207327E+01    3.028825760E+02    1.126765600E-15
    1.936000000E+03    3.687563837E+01    2.848690748E+01    1.965313196E+02    4.386222808E-07
    1.937000000E+03    1.959042549E+01    4.296120405E+01    1.004248261E+02    1.952490362E-02
    1.938000000E+03    8.622227907E+01    9.481169581E+01    4.227575362E+01    1.680075902E-01
    1.939000000E+03    4.226075113E+01    3.900373876E+01    1.548216462E+02    1.326906674E-04
    1.940000000E+03    8.636732101E+01    9.891812503E+00    1.134925783E+01    3.321804168E+00
    1.941000000E+03    2.792399824E+01    2.204797789E+00    1.634966731E+02    2.459064127E-06
    1.942000000E+03    5.922123790E+01    3.028701246E+01    2.840498209E+02    1.786892297E-13
    1.943000000E+03    6.739621162E+01    7.852764130E+01    2.762804508E+02    6.930102959E-13
    1.944000000E+03    6.419863701E+01    9.302321821E+00    3.764137983E+02    5.453596771E-23
    1.945000000E+03    3.831682503E+01    2.266639173E+01    7.785140872E+01    1.255784972E-01
    1.946000000E+03    2.872508764E+01    8.837615252E+01    2.550284147E+02    1.683701295E-11
    1.947000000E+03    1.336725056E+01    8.318282962E+01    3.274854183E+02    5.541624074E-18
    1.948000000E+03    2.676039040E+01    4.576121867E+01    3.731586695E+02    3.657041620E-22
    1.949000000E+03    1.027459428E+01    3.471174836E+01    1.365533829E+02    3.044665884E-04
    1.950000000E+03    5.318620205E+01    6.782858968E+01    3.573163509E+02    2.851441007E-20
    1.951000000E+03    9.560095072E+01    7.798129916E+01    1.055126309E+02    2.235606507E-03
    1.952000000E+03    5.053469539E+00    8.202664256E+01    9.447678924E+01    5.007681993E-03
    1.953000000E+03    1.711541601E+00    1.516684741E+01    3.617238522E+02    1.179261654E-22
    1.954000000E+03    7.491984963E+01    1.715643704E+01    1.978562713E+02    2.008390275E-07
    1.955000000E+03    7.888438106E+01    1.335538030E+01    1.462319374E+02    1.008934603E-04
    1.956000000E+03    9.009012580E+00    8.751852512E+01    1.869767785E+02    2.703245221E-07
    1.957000000E+03    7.181563973E+01    7.223417163E+01    1.448695779E+02    2.918640254E-04
    1.958000000E+03    9.548402429E+01    7.475818992E+01    2.673963785E+02    8.104062470E-13
    1.959000000E+03    5.494139791E+01    6.517377496E+01    2.068383694E+02    1.385803983E-07
